"Year","Economy_Label","Flow_Label","US_at_current_prices_in_millions_Value"
"1953-01-01 00:00:00","Spain","Imports",596.0
"1953-01-01 00:00:00","Sweden","Exports",1481.0
"1953-01-01 00:00:00","Sweden","Imports",1580.0
"1953-01-01 00:00:00","Switzerland","Exports",1181.0
"1953-01-01 00:00:00","Switzerland","Imports",1160.0
"1953-01-01 00:00:00","Thailand","Exports",323.0
"1953-01-01 00:00:00","Thailand","Imports",330.0
"1953-01-01 00:00:00","Tunisia","Exports",112.0
"1953-01-01 00:00:00","Tunisia","Imports",172.0
"1953-01-01 00:00:00","Turkiye","Exports",396.0
"1953-01-01 00:00:00","Turkiye","Imports",533.0
"1953-01-01 00:00:00","Ukraine","Exports",0.0
"1953-01-01 00:00:00","Ukraine","Imports",0.0
"1953-01-01 00:00:00","United_Kingdom","Exports",7526.0
"1953-01-01 00:00:00","United_Kingdom","Imports",9360.0
"1953-01-01 00:00:00","United_States","Exports",12262.0
"1953-01-01 00:00:00","United_States","Imports",11846.0
"1953-01-01 00:00:00","Venezuela","Exports",1463.0
"1953-01-01 00:00:00","Venezuela","Imports",961.0
"1953-01-01 00:00:00","Viet_Nam","Exports",0.0
"1953-01-01 00:00:00","Viet_Nam","Imports",0.0
"1954-01-01 00:00:00","Argentina","Exports",1027.0
"1954-01-01 00:00:00","Argentina","Imports",979.0
"1954-01-01 00:00:00","Australia","Exports",1677.0
"1954-01-01 00:00:00","Australia","Imports",1851.0
"1954-01-01 00:00:00","Belgium","Exports",2314.0
"1954-01-01 00:00:00","Belgium","Imports",2558.0
"1954-01-01 00:00:00","Brazil","Exports",1562.0
"1954-01-01 00:00:00","Brazil","Imports",1634.0
"1954-01-01 00:00:00","Canada","Exports",4197.0
"1954-01-01 00:00:00","Canada","Imports",4436.0
"1954-01-01 00:00:00","Chile","Exports",398.0
"1954-01-01 00:00:00","Chile","Imports",345.0
"1954-01-01 00:00:00","China","Exports",1150.0
"1954-01-01 00:00:00","China","Imports",1290.0
"1954-01-01 00:00:00","Hong_Kong","Exports",423.0
"1954-01-01 00:00:00","Hong_Kong","Imports",601.0
"1954-01-01 00:00:00","Taiwan","Exports",93.0
"1954-01-01 00:00:00","Taiwan","Imports",211.0
"1954-01-01 00:00:00","Colombia","Exports",657.0
"1954-01-01 00:00:00","Colombia","Imports",672.0
"1954-01-01 00:00:00","Denmark","Exports",963.0
"1954-01-01 00:00:00","Denmark","Imports",1170.0
"1954-01-01 00:00:00","Egypt","Exports",413.0
"1954-01-01 00:00:00","Egypt","Imports",472.0
"1954-01-01 00:00:00","Finland","Exports",681.0
"1954-01-01 00:00:00","Finland","Imports",661.0
"1954-01-01 00:00:00","France","Exports",4397.0
"1954-01-01 00:00:00","France","Imports",4469.0
"1954-01-01 00:00:00","Germany","Exports",0.0
"1954-01-01 00:00:00","Germany","Imports",0.0
"1954-01-01 00:00:00","Hungary","Exports",519.0
"1954-01-01 00:00:00","Hungary","Imports",532.0
"1954-01-01 00:00:00","India","Exports",1169.0
"1954-01-01 00:00:00","India","Imports",1252.0
"1954-01-01 00:00:00","Indonesia","Exports",0.0
"1954-01-01 00:00:00","Indonesia","Imports",0.0
"1954-01-01 00:00:00","Israel","Exports",86.0
"1954-01-01 00:00:00","Israel","Imports",290.0
"1954-01-01 00:00:00","Italy","Exports",1638.0
"1954-01-01 00:00:00","Italy","Imports",2438.0
"1954-01-01 00:00:00","Japan","Exports",1629.0
"1954-01-01 00:00:00","Japan","Imports",2399.0
"1954-01-01 00:00:00","Malaysia","Exports",694.0
"1954-01-01 00:00:00","Malaysia","Imports",583.0
"1954-01-01 00:00:00","Mexico","Exports",659.0
"1954-01-01 00:00:00","Mexico","Imports",714.0
"1954-01-01 00:00:00","Netherlands","Exports",2754.0
"1954-01-01 00:00:00","Netherlands","Imports",3342.0
"1954-01-01 00:00:00","Norway","Exports",583.0
"1954-01-01 00:00:00","Norway","Imports",1019.0
"1954-01-01 00:00:00","Peru","Exports",248.0
"1954-01-01 00:00:00","Peru","Imports",250.0
"1954-01-01 00:00:00","Philippines","Exports",401.0
"1954-01-01 00:00:00","Philippines","Imports",538.0
"1954-01-01 00:00:00","Poland","Exports",869.0
"1954-01-01 00:00:00","Poland","Imports",904.0
"1954-01-01 00:00:00","Portugal","Exports",254.0
"1954-01-01 00:00:00","Portugal","Imports",351.0
"1954-01-01 00:00:00","South_Korea","Exports",24.0
"1954-01-01 00:00:00","South_Korea","Imports",243.0
"1954-01-01 00:00:00","Russia","Exports",0.0
"1954-01-01 00:00:00","Russia","Imports",0.0
"1954-01-01 00:00:00","Saudi_Arabia","Exports",631.0
"1954-01-01 00:00:00","Saudi_Arabia","Imports",180.0
"1954-01-01 00:00:00","South_Africa","Exports",1362.0
"1954-01-01 00:00:00","South_Africa","Imports",1305.0
"1954-01-01 00:00:00","Spain","Exports",464.0
"1954-01-01 00:00:00","Spain","Imports",614.0
"1954-01-01 00:00:00","Sweden","Exports",1584.0
"1954-01-01 00:00:00","Sweden","Imports",1777.0
"1954-01-01 00:00:00","Switzerland","Exports",1206.0
"1954-01-01 00:00:00","Switzerland","Imports",1279.0
"1954-01-01 00:00:00","Thailand","Exports",283.0
"1954-01-01 00:00:00","Thailand","Imports",311.0
"1954-01-01 00:00:00","Tunisia","Exports",127.0
"1954-01-01 00:00:00","Tunisia","Imports",170.0
"1954-01-01 00:00:00","Turkiye","Exports",335.0
"1954-01-01 00:00:00","Turkiye","Imports",478.0
"1954-01-01 00:00:00","Ukraine","Exports",0.0
"1954-01-01 00:00:00","Ukraine","Imports",0.0
"1954-01-01 00:00:00","United_Kingdom","Exports",7770.0
"1954-01-01 00:00:00","United_Kingdom","Imports",9444.0
"1954-01-01 00:00:00","United_States","Exports",12854.0
"1954-01-01 00:00:00","United_States","Imports",11140.0
"1954-01-01 00:00:00","Venezuela","Exports",1396.0
"1954-01-01 00:00:00","Venezuela","Imports",937.0
"1954-01-01 00:00:00","Viet_Nam","Exports",0.0
"1954-01-01 00:00:00","Viet_Nam","Imports",0.0
"1955-01-01 00:00:00","Argentina","Exports",929.0
"1955-01-01 00:00:00","Argentina","Imports",1173.0
"1955-01-01 00:00:00","Australia","Exports",1787.0
"1955-01-01 00:00:00","Australia","Imports",2139.0
"1955-01-01 00:00:00","Belgium","Exports",2782.0
"1955-01-01 00:00:00","Belgium","Imports",2854.0
"1955-01-01 00:00:00","Brazil","Exports",1423.0
"1955-01-01 00:00:00","Brazil","Imports",1307.0
"1955-01-01 00:00:00","Canada","Exports",4574.0
"1955-01-01 00:00:00","Canada","Imports",4996.0
"1955-01-01 00:00:00","Chile","Exports",472.0
"1955-01-01 00:00:00","Chile","Imports",448.0
"1955-01-01 00:00:00","China","Exports",1410.0
"1955-01-01 00:00:00","China","Imports",1730.0
"1955-01-01 00:00:00","Hong_Kong","Exports",443.0
"1955-01-01 00:00:00","Hong_Kong","Imports",651.0
"1955-01-01 00:00:00","Taiwan","Exports",123.0
"1955-01-01 00:00:00","Taiwan","Imports",201.0
"1955-01-01 00:00:00","Colombia","Exports",584.0
"1955-01-01 00:00:00","Colombia","Imports",669.0
"1955-01-01 00:00:00","Denmark","Exports",1057.0
"1955-01-01 00:00:00","Denmark","Imports",1178.0
"1955-01-01 00:00:00","Egypt","Exports",419.0
"1955-01-01 00:00:00","Egypt","Imports",538.0
"1955-01-01 00:00:00","Finland","Exports",788.0
"1955-01-01 00:00:00","Finland","Imports",769.0
"1955-01-01 00:00:00","France","Exports",5053.0
"1955-01-01 00:00:00","France","Imports",4910.0
"1955-01-01 00:00:00","Germany","Exports",0.0
"1955-01-01 00:00:00","Germany","Imports",0.0
"1955-01-01 00:00:00","Hungary","Exports",601.0
"1955-01-01 00:00:00","Hungary","Imports",554.0
"1955-01-01 00:00:00","India","Exports",1263.0
"1955-01-01 00:00:00","India","Imports",1356.0
"1955-01-01 00:00:00","Indonesia","Exports",0.0
"1955-01-01 00:00:00","Indonesia","Imports",0.0
"1955-01-01 00:00:00","Israel","Exports",89.0
"1955-01-01 00:00:00","Israel","Imports",337.0
"1955-01-01 00:00:00","Italy","Exports",1856.0
"1955-01-01 00:00:00","Italy","Imports",2712.0
"1955-01-01 00:00:00","Japan","Exports",2011.0
"1955-01-01 00:00:00","Japan","Imports",2471.0
"1955-01-01 00:00:00","Malaysia","Exports",963.0
"1955-01-01 00:00:00","Malaysia","Imports",676.0
"1955-01-01 00:00:00","Mexico","Exports",785.0
"1955-01-01 00:00:00","Mexico","Imports",874.0
"1955-01-01 00:00:00","Netherlands","Exports",3058.0
"1955-01-01 00:00:00","Netherlands","Imports",3788.0
"1955-01-01 00:00:00","Norway","Exports",634.0
"1955-01-01 00:00:00","Norway","Imports",1090.0
"1955-01-01 00:00:00","Peru","Exports",271.0
"1955-01-01 00:00:00","Peru","Imports",303.0
"1955-01-01 00:00:00","Philippines","Exports",401.0
"1955-01-01 00:00:00","Philippines","Imports",607.0
"1955-01-01 00:00:00","Poland","Exports",920.0
"1955-01-01 00:00:00","Poland","Imports",932.0
"1955-01-01 00:00:00","Portugal","Exports",284.0
"1955-01-01 00:00:00","Portugal","Imports",398.0
"1955-01-01 00:00:00","South_Korea","Exports",18.0
"1955-01-01 00:00:00","South_Korea","Imports",341.0
"1955-01-01 00:00:00","Russia","Exports",0.0
"1955-01-01 00:00:00","Russia","Imports",0.0
"1955-01-01 00:00:00","Saudi_Arabia","Exports",542.0
"1955-01-01 00:00:00","Saudi_Arabia","Imports",245.0
"1955-01-01 00:00:00","South_Africa","Exports",1545.0
"1955-01-01 00:00:00","South_Africa","Imports",1421.0
"1955-01-01 00:00:00","Spain","Exports",446.0
"1955-01-01 00:00:00","Spain","Imports",617.0
"1955-01-01 00:00:00","Sweden","Exports",1727.0
"1955-01-01 00:00:00","Sweden","Imports",1998.0
"1955-01-01 00:00:00","Switzerland","Exports",1286.0
"1955-01-01 00:00:00","Switzerland","Imports",1464.0
"1955-01-01 00:00:00","Thailand","Exports",335.0
"1955-01-01 00:00:00","Thailand","Imports",338.0
"1955-01-01 00:00:00","Tunisia","Exports",107.0
"1955-01-01 00:00:00","Tunisia","Imports",181.0
"1955-01-01 00:00:00","Turkiye","Exports",313.0
"1955-01-01 00:00:00","Turkiye","Imports",498.0
"1955-01-01 00:00:00","Ukraine","Exports",0.0
"1955-01-01 00:00:00","Ukraine","Imports",0.0
"1955-01-01 00:00:00","United_Kingdom","Exports",8467.0
"1955-01-01 00:00:00","United_Kingdom","Imports",10875.0
"1955-01-01 00:00:00","United_States","Exports",14291.0
"1955-01-01 00:00:00","United_States","Imports",12489.0
"1955-01-01 00:00:00","Venezuela","Exports",1819.0
"1955-01-01 00:00:00","Venezuela","Imports",1098.0
"1955-01-01 00:00:00","Viet_Nam","Exports",0.0
"1955-01-01 00:00:00","Viet_Nam","Imports",0.0
"1956-01-01 00:00:00","Argentina","Exports",944.0
"1956-01-01 00:00:00","Argentina","Imports",1128.0
"1956-01-01 00:00:00","Australia","Exports",1905.0
"1956-01-01 00:00:00","Australia","Imports",1933.0
"1956-01-01 00:00:00","Belgium","Exports",3172.0
"1956-01-01 00:00:00","Belgium","Imports",3288.0
"1956-01-01 00:00:00","Brazil","Exports",1482.0
"1956-01-01 00:00:00","Brazil","Imports",1234.0
"1956-01-01 00:00:00","Canada","Exports",5157.0
"1956-01-01 00:00:00","Canada","Imports",6111.0
"1956-01-01 00:00:00","Chile","Exports",542.0
"1956-01-01 00:00:00","Chile","Imports",353.0
"1956-01-01 00:00:00","China","Exports",1650.0
"1956-01-01 00:00:00","China","Imports",1560.0
"1956-01-01 00:00:00","Hong_Kong","Exports",562.0
"1956-01-01 00:00:00","Hong_Kong","Imports",799.0
"1956-01-01 00:00:00","Taiwan","Exports",119.0
"1956-01-01 00:00:00","Taiwan","Imports",194.0
"1956-01-01 00:00:00","Colombia","Exports",537.0
"1956-01-01 00:00:00","Colombia","Imports",657.0
"1956-01-01 00:00:00","Denmark","Exports",1112.0
"1956-01-01 00:00:00","Denmark","Imports",1311.0
"1956-01-01 00:00:00","Egypt","Exports",409.0
"1956-01-01 00:00:00","Egypt","Imports",534.0
"1956-01-01 00:00:00","Finland","Exports",774.0
"1956-01-01 00:00:00","Finland","Imports",885.0
"1956-01-01 00:00:00","France","Exports",4736.0
"1956-01-01 00:00:00","France","Imports",5783.0
"1956-01-01 00:00:00","Germany","Exports",0.0
"1956-01-01 00:00:00","Germany","Imports",0.0
"1956-01-01 00:00:00","Hungary","Exports",487.0
"1956-01-01 00:00:00","Hungary","Imports",481.0
"1956-01-01 00:00:00","India","Exports",1257.0
"1956-01-01 00:00:00","India","Imports",1661.0
"1956-01-01 00:00:00","Indonesia","Exports",0.0
"1956-01-01 00:00:00","Indonesia","Imports",0.0
"1956-01-01 00:00:00","Israel","Exports",107.0
"1956-01-01 00:00:00","Israel","Imports",378.0
"1956-01-01 00:00:00","Italy","Exports",2146.0
"1956-01-01 00:00:00","Italy","Imports",3174.0
"1956-01-01 00:00:00","Japan","Exports",2501.0
"1956-01-01 00:00:00","Japan","Imports",3230.0
"1956-01-01 00:00:00","Malaysia","Exports",936.0
"1956-01-01 00:00:00","Malaysia","Imports",760.0
"1956-01-01 00:00:00","Mexico","Exports",834.0
"1956-01-01 00:00:00","Mexico","Imports",1072.0
"1956-01-01 00:00:00","Netherlands","Exports",3268.0
"1956-01-01 00:00:00","Netherlands","Imports",4397.0
"1956-01-01 00:00:00","Norway","Exports",772.0
"1956-01-01 00:00:00","Norway","Imports",1211.0
"1956-01-01 00:00:00","Peru","Exports",311.0
"1956-01-01 00:00:00","Peru","Imports",361.0
"1956-01-01 00:00:00","Philippines","Exports",453.0
"1956-01-01 00:00:00","Philippines","Imports",569.0
"1956-01-01 00:00:00","Poland","Exports",985.0
"1956-01-01 00:00:00","Poland","Imports",1022.0
"1956-01-01 00:00:00","Portugal","Exports",300.0
"1956-01-01 00:00:00","Portugal","Imports",443.0
"1956-01-01 00:00:00","South_Korea","Exports",25.0
"1956-01-01 00:00:00","South_Korea","Imports",386.0
"1956-01-01 00:00:00","Russia","Exports",0.0
"1956-01-01 00:00:00","Russia","Imports",0.0
"1956-01-01 00:00:00","Saudi_Arabia","Exports",613.0
"1956-01-01 00:00:00","Saudi_Arabia","Imports",280.0
"1956-01-01 00:00:00","South_Africa","Exports",1707.0
"1956-01-01 00:00:00","South_Africa","Imports",1455.0
"1956-01-01 00:00:00","Spain","Exports",442.0
"1956-01-01 00:00:00","Spain","Imports",767.0
"1956-01-01 00:00:00","Sweden","Exports",1946.0
"1956-01-01 00:00:00","Sweden","Imports",2210.0
"1956-01-01 00:00:00","Switzerland","Exports",1419.0
"1956-01-01 00:00:00","Switzerland","Imports",1737.0
"1956-01-01 00:00:00","Thailand","Exports",361.0
"1956-01-01 00:00:00","Thailand","Imports",365.0
"1956-01-01 00:00:00","Tunisia","Exports",112.0
"1956-01-01 00:00:00","Tunisia","Imports",194.0
"1956-01-01 00:00:00","Turkiye","Exports",305.0
"1956-01-01 00:00:00","Turkiye","Imports",407.0
"1956-01-01 00:00:00","Ukraine","Exports",0.0
"1956-01-01 00:00:00","Ukraine","Imports",0.0
"1956-01-01 00:00:00","United_Kingdom","Exports",9290.0
"1956-01-01 00:00:00","United_Kingdom","Imports",10881.0
"1956-01-01 00:00:00","United_States","Exports",17333.0
"1956-01-01 00:00:00","United_States","Imports",13987.0
"1956-01-01 00:00:00","Venezuela","Exports",2099.0
"1956-01-01 00:00:00","Venezuela","Imports",1321.0
"1956-01-01 00:00:00","Viet_Nam","Exports",0.0
"1956-01-01 00:00:00","Viet_Nam","Imports",0.0
"1957-01-01 00:00:00","Argentina","Exports",975.0
"1957-01-01 00:00:00","Argentina","Imports",1310.0
"1957-01-01 00:00:00","Australia","Exports",2230.0
"1957-01-01 00:00:00","Australia","Imports",1919.0
"1957-01-01 00:00:00","Belgium","Exports",3186.0
"1957-01-01 00:00:00","Belgium","Imports",3444.0
"1957-01-01 00:00:00","Brazil","Exports",1392.0
"1957-01-01 00:00:00","Brazil","Imports",1489.0
"1957-01-01 00:00:00","Canada","Exports",5345.0
"1957-01-01 00:00:00","Canada","Imports",6196.0
"1957-01-01 00:00:00","Chile","Exports",455.0
"1957-01-01 00:00:00","Chile","Imports",441.0
"1957-01-01 00:00:00","China","Exports",2214.0
"1957-01-01 00:00:00","China","Imports",2031.0
"1957-01-01 00:00:00","Hong_Kong","Exports",528.0
"1957-01-01 00:00:00","Hong_Kong","Imports",901.0
"1957-01-01 00:00:00","Taiwan","Exports",143.0
"1957-01-01 00:00:00","Taiwan","Imports",212.0
"1957-01-01 00:00:00","Colombia","Exports",511.0
"1957-01-01 00:00:00","Colombia","Imports",483.0
"1957-01-01 00:00:00","Denmark","Exports",1173.0
"1957-01-01 00:00:00","Denmark","Imports",1358.0
"1957-01-01 00:00:00","Egypt","Exports",493.0
"1957-01-01 00:00:00","Egypt","Imports",524.0
"1957-01-01 00:00:00","Finland","Exports",837.0
"1957-01-01 00:00:00","Finland","Imports",901.0
"1957-01-01 00:00:00","France","Exports",5332.0
"1957-01-01 00:00:00","France","Imports",6448.0
"1957-01-01 00:00:00","Germany","Exports",0.0
"1957-01-01 00:00:00","Germany","Imports",0.0
"1957-01-01 00:00:00","Hungary","Exports",488.0
"1957-01-01 00:00:00","Hungary","Imports",683.0
"1957-01-01 00:00:00","India","Exports",1380.0
"1957-01-01 00:00:00","India","Imports",2005.0
"1957-01-01 00:00:00","Indonesia","Exports",0.0
"1957-01-01 00:00:00","Indonesia","Imports",0.0
"1957-01-01 00:00:00","Israel","Exports",141.0
"1957-01-01 00:00:00","Israel","Imports",436.0
"1957-01-01 00:00:00","Italy","Exports",2547.0
"1957-01-01 00:00:00","Italy","Imports",3674.0
"1957-01-01 00:00:00","Japan","Exports",2858.0
"1957-01-01 00:00:00","Japan","Imports",4286.0
"1957-01-01 00:00:00","Malaysia","Exports",913.0
"1957-01-01 00:00:00","Malaysia","Imports",782.0
"1957-01-01 00:00:00","Mexico","Exports",735.0
"1957-01-01 00:00:00","Mexico","Imports",1155.0
"1957-01-01 00:00:00","Netherlands","Exports",3578.0
"1957-01-01 00:00:00","Netherlands","Imports",4846.0
"1957-01-01 00:00:00","Norway","Exports",821.0
"1957-01-01 00:00:00","Norway","Imports",1274.0
"1957-01-01 00:00:00","Peru","Exports",330.0
"1957-01-01 00:00:00","Peru","Imports",400.0
"1957-01-01 00:00:00","Philippines","Exports",432.0
"1957-01-01 00:00:00","Philippines","Imports",687.0
"1957-01-01 00:00:00","Poland","Exports",975.0
"1957-01-01 00:00:00","Poland","Imports",1251.0
"1957-01-01 00:00:00","Portugal","Exports",288.0
"1957-01-01 00:00:00","Portugal","Imports",502.0
"1957-01-01 00:00:00","South_Korea","Exports",23.0
"1957-01-01 00:00:00","South_Korea","Imports",442.0
"1957-01-01 00:00:00","Russia","Exports",0.0
"1957-01-01 00:00:00","Russia","Imports",0.0
"1957-01-01 00:00:00","Saudi_Arabia","Exports",599.0
"1957-01-01 00:00:00","Saudi_Arabia","Imports",290.0
"1957-01-01 00:00:00","South_Africa","Exports",1881.0
"1957-01-01 00:00:00","South_Africa","Imports",1616.0
"1957-01-01 00:00:00","Spain","Exports",476.0
"1957-01-01 00:00:00","Spain","Imports",862.0
"1957-01-01 00:00:00","Sweden","Exports",2138.0
"1957-01-01 00:00:00","Sweden","Imports",2429.0
"1957-01-01 00:00:00","Switzerland","Exports",1535.0
"1957-01-01 00:00:00","Switzerland","Imports",1932.0
"1957-01-01 00:00:00","Thailand","Exports",363.0
"1957-01-01 00:00:00","Thailand","Imports",411.0
"1957-01-01 00:00:00","Tunisia","Exports",151.0
"1957-01-01 00:00:00","Tunisia","Imports",177.0
"1957-01-01 00:00:00","Turkiye","Exports",345.0
"1957-01-01 00:00:00","Turkiye","Imports",397.0
"1957-01-01 00:00:00","Ukraine","Exports",0.0
"1957-01-01 00:00:00","Ukraine","Imports",0.0
"1957-01-01 00:00:00","United_Kingdom","Exports",9811.0
"1957-01-01 00:00:00","United_Kingdom","Imports",11589.0
"1957-01-01 00:00:00","United_States","Exports",19495.0
"1957-01-01 00:00:00","United_States","Imports",14620.0
"1957-01-01 00:00:00","Venezuela","Exports",2542.0
"1957-01-01 00:00:00","Venezuela","Imports",1869.0
"1957-01-01 00:00:00","Viet_Nam","Exports",0.0
"1957-01-01 00:00:00","Viet_Nam","Imports",0.0
"1958-01-01 00:00:00","Argentina","Exports",994.0
"1958-01-01 00:00:00","Argentina","Imports",1233.0
"1958-01-01 00:00:00","Australia","Exports",1664.0
"1958-01-01 00:00:00","Australia","Imports",2016.0
"1958-01-01 00:00:00","Belgium","Exports",3054.0
"1958-01-01 00:00:00","Belgium","Imports",3134.0
"1958-01-01 00:00:00","Brazil","Exports",1243.0
"1958-01-01 00:00:00","Brazil","Imports",1353.0
"1958-01-01 00:00:00","Canada","Exports",5273.0
"1958-01-01 00:00:00","Canada","Imports",5613.0
"1958-01-01 00:00:00","Chile","Exports",386.0
"1958-01-01 00:00:00","Chile","Imports",494.0
"1958-01-01 00:00:00","China","Exports",2726.0
"1958-01-01 00:00:00","China","Imports",2506.0
"1958-01-01 00:00:00","Hong_Kong","Exports",523.0
"1958-01-01 00:00:00","Hong_Kong","Imports",804.0
"1958-01-01 00:00:00","Taiwan","Exports",156.0
"1958-01-01 00:00:00","Taiwan","Imports",226.0
"1958-01-01 00:00:00","Colombia","Exports",461.0
"1958-01-01 00:00:00","Colombia","Imports",400.0
"1958-01-01 00:00:00","Denmark","Exports",1268.0
"1958-01-01 00:00:00","Denmark","Imports",1347.0
"1958-01-01 00:00:00","Egypt","Exports",478.0
"1958-01-01 00:00:00","Egypt","Imports",690.0
"1958-01-01 00:00:00","Finland","Exports",774.0
"1958-01-01 00:00:00","Finland","Imports",730.0
"1958-01-01 00:00:00","France","Exports",5224.0
"1958-01-01 00:00:00","France","Imports",5761.0
"1958-01-01 00:00:00","Germany","Exports",0.0
"1958-01-01 00:00:00","Germany","Imports",0.0
"1958-01-01 00:00:00","Hungary","Exports",684.0
"1958-01-01 00:00:00","Hungary","Imports",631.0
"1958-01-01 00:00:00","India","Exports",1216.0
"1958-01-01 00:00:00","India","Imports",1643.0
"1958-01-01 00:00:00","Indonesia","Exports",0.0
"1958-01-01 00:00:00","Indonesia","Imports",0.0
"1958-01-01 00:00:00","Israel","Exports",141.0
"1958-01-01 00:00:00","Israel","Imports",423.0
"1958-01-01 00:00:00","Italy","Exports",2577.0
"1958-01-01 00:00:00","Italy","Imports",3219.0
"1958-01-01 00:00:00","Japan","Exports",2873.0
"1958-01-01 00:00:00","Japan","Imports",3033.0
"1958-01-01 00:00:00","Malaysia","Exports",808.0
"1958-01-01 00:00:00","Malaysia","Imports",723.0
"1958-01-01 00:00:00","Mexico","Exports",736.0
